;when;super_hero_group;tracking;place;tracking_times;crystal_type;;human_behavior_report;human_measure;crystal_weight;expected_factor_x;previous_factor_x;first_factor_x;expected_final_factor_x;final_factor_x;previous_adamantium;;etherium_before_start;expected_start;start_process;start_subprocess1;start_critical_subprocess1;predicted_process_end;process_end;subprocess1_end;reported_on_tower;opened;chemical_x;raw_kryptonite;argon;pure_seastone;crystal_supergroup;Cycle;groups
55;25/10/2020;C;106351;1;1;group 155;7;3;780;335.9591;1636;1623.300049;1601;1578;1577;0.261;1601;179.8999939;25/10/2020 16:46;25/10/2020 16:44;25/10/2020 16:48;25/10/2020 16:53;25/10/2020 17:24;25/10/2020 17:28;25/10/2020 17:24;25/10/2020 17:32;25/10/2020 17:38;36.28333333;1608;0;355.32;1;2ª;53
56;25/10/2020;C;106371;1;1;group 155;11;4;800;335.4731;1632;1634.02015;1612;1578;1584;;1612;299.2999878;25/10/2020 18:36;25/10/2020 18:32;25/10/2020 18:37;25/10/2020 18:40;25/10/2020 19:28;25/10/2020 19:11;25/10/2020 19:09;25/10/2020 19:23;25/10/2020 19:38;32.6;1806;0;395.68;1;2ª;53
57;25/10/2020;A;603221;1;1;group 155;7;4;620;335.3129;1640;1623.099976;1592;1576;1576;0.277;1592;534;25/10/2020 20:10;25/10/2020 20:17;25/10/2020 21:19;25/10/2020 20:26;25/10/2020 21:11;25/10/2020 21:22;25/10/2020 21:22;25/10/2020 21:34;25/10/2020 21:38;60.28333333;;122.4025796;564.87;1;2ª;53
58;26/10/2020;A;603271;1;1;group 145;7;2;620;344.1322;1629;1619.5;1586;1565;1577;0.0132;1586;;26/10/2020 01:47;26/10/2020 01:53;26/10/2020 01:55;26/10/2020 02:31;26/10/2020 02:35;26/10/2020 02:42;26/10/2020 02:35;26/10/2020 02:50;26/10/2020 03:08;40.41666667;405;342.9739975;392.71;0;2ª;53
59;26/10/2020;A;106451;1;1;group 145;10;3;620;357.3923;1605;1615.400024;1596;1563;1574;0.0229;1596;;26/10/2020 03:50;26/10/2020 03:48;26/10/2020 03:51;;26/10/2020 04:26;26/10/2020 04:22;26/10/2020 04:14;26/10/2020 04:33;26/10/2020 04:51;22.98333333;;0;47.26;0;2ª;53
60;26/10/2020;A;603311;1;1;group 145;7;3;700;344.9609;1606;1601.5;1579;1561;1567;0.0255;1579;;26/10/2020 05:35;26/10/2020 05:34;26/10/2020 05:39;;26/10/2020 06:13;26/10/2020 06:19;26/10/2020 06:12;26/10/2020 06:26;26/10/2020 06:39;32.96666667;;132.5541403;131.3;0;2ª;53
61;26/10/2020;C;106491;1;1;group 145;15;3;780;332.0917;1600;1594.199951;1569;1562;1569;0.0304;1569;;26/10/2020 08:07;26/10/2020 08:15;26/10/2020 08:20;26/10/2020 08:36;26/10/2020 08:53;26/10/2020 08:52;26/10/2020 08:44;26/10/2020 09:01;26/10/2020 09:15;24.43333333;;202.1012849;193.21;0;2ª;53
62;26/10/2020;C;106501;1;1;group 145;7;2;700;342.5502;1613;1593.099976;1569;1563;1576;0.0392;1569;;26/10/2020 10:05;26/10/2020 10:02;26/10/2020 10:06;;26/10/2020 10:40;26/10/2020 10:41;26/10/2020 10:33;26/10/2020 10:50;26/10/2020 11:03;27.35;;338.2172563;246.84;0;2ª;53
63;26/10/2020;C;603351;1;1;group 186;13;4;800;358.1753;1653;1626;1594;1568;1578;0.073;1594;15.42999935;26/10/2020 11:44;26/10/2020 11:41;26/10/2020 11:47;26/10/2020 11:49;26/10/2020 12:23;26/10/2020 12:34;26/10/2020 12:27;26/10/2020 12:42;26/10/2020 13:06;40.06666667;;214.1994904;287.49;0;2ª;53
64;26/10/2020;C;106521;1;1;group 172;7;4;700;345.6917;1600;1597;1581;1564;1565;0.0406;1581;;26/10/2020 13:42;26/10/2020 13:50;26/10/2020 13:54;;26/10/2020 14:24;26/10/2020 14:30;26/10/2020 14:26;26/10/2020 14:39;26/10/2020 14:51;31.78333333;;101.9506593;78.98;0;2ª;53
65;26/10/2020;C;603391;1;1;group 172;15;2;500;341.3252;1610;1645.599976;1603;1558;1568;0.0366;1603;;26/10/2020 15:27;26/10/2020 15:20;26/10/2020 15:24;;26/10/2020 15:59;26/10/2020 15:57;26/10/2020 15:56;26/10/2020 16:09;26/10/2020 16:39;31.76666667;4251;0;43.8;0;2ª;53
66;26/10/2020;C;106551;1;1;group 172;13;2;700;345.3053;1622;1604.300049;1566;1558;1568;0.0391;1566;;26/10/2020 17:04;26/10/2020 17:09;26/10/2020 17:13;;26/10/2020 18:00;26/10/2020 17:48;26/10/2020 17:45;26/10/2020 17:59;26/10/2020 18:32;31.63333333;;252.0412955;105.57;0;2ª;53
67;26/10/2020;C;603421;1;1;group 160;15;4;700;346.2246;1637;1624.900024;1606;1595;1593;0.283;1606;301.3999939;26/10/2020 19:00;26/10/2020 18:59;26/10/2020 19:03;;26/10/2020 19:26;26/10/2020 19:37;26/10/2020 19:36;26/10/2020 19:58;26/10/2020 20:34;33.23333333;;0;78.89;0;2ª;53
68;26/10/2020;A;106591;1;1;group 160;13;3;620;346.823;1628;1634.300049;1591;1576;1577;0.317;1591;243.3000031;26/10/2020 21:45;26/10/2020 21:47;26/10/2020 21:52;26/10/2020 22:08;26/10/2020 22:13;26/10/2020 22:20;26/10/2020 22:20;26/10/2020 22:36;26/10/2020 22:53;28.18333333;;0;33;0;2ª;53
69;26/10/2020;A;106611;1;1;group 160;17;2;620;327.2693;1639;1632.400024;1590;1581;1579;0.287;1590;335.2999878;26/10/2020 23:12;26/10/2020 23:07;26/10/2020 23:14;;26/10/2020 23:38;26/10/2020 23:45;26/10/2020 23:42;27/10/2020 00:06;27/10/2020 00:24;28.33333333;;0;74.12;0;2ª;53
70;27/10/2020;A;603471;1;1;group 160;10;3;610;343.5249;1627;1610.300049;1581;1576;1575;0.346;1581;410.3999939;27/10/2020 00:28;27/10/2020 00:35;27/10/2020 00:38;;27/10/2020 01:20;27/10/2020 01:28;27/10/2020 01:25;27/10/2020 01:39;27/10/2020 01:56;46.41666667;;171.8077937;101.5;0;2ª;53
71;27/10/2020;A;603511;1;1;group 11;13;3;620;365.4312;1620;1661.5;1627;1566;1568;0.0382;1627;;27/10/2020 06:41;27/10/2020 06:44;27/10/2020 06:50;27/10/2020 06:53;27/10/2020 07:12;27/10/2020 07:14;27/10/2020 07:12;27/10/2020 07:20;27/10/2020 07:25;21.6;10457;0;111.83;0;2ª;53
72;27/10/2020;B;603531;1;1;group 11;13;3;620;354.1922;1634;1625.800049;1595;1571;1574;0.029;1595;;27/10/2020 10:32;27/10/2020 10:34;27/10/2020 10:40;;27/10/2020 11:04;27/10/2020 11:11;27/10/2020 11:07;27/10/2020 11:18;27/10/2020 11:40;27.21666667;1428;0;149.72;0;2ª;53
73;27/10/2020;B;106691;1;1;group 11;19;4;400;351.425;1624;1636.099976;1591;1571;1579;0.0372;1591;;27/10/2020 12:10;27/10/2020 12:22;27/10/2020 12:26;27/10/2020 12:40;27/10/2020 13:10;27/10/2020 13:02;27/10/2020 12:52;27/10/2020 13:07;27/10/2020 13:34;26.76666667;2052;0;110.68;0;2ª;53
74;27/10/2020;B;603571;1;1;group 11;15;3;600;345.8056;1629;1621.5;1593;1572;1577;0.0407;1593;;27/10/2020 18:05;27/10/2020 17:56;27/10/2020 18:00;27/10/2020 18:02;27/10/2020 18:41;27/10/2020 18:26;27/10/2020 18:21;27/10/2020 18:40;27/10/2020 19:18;21.55;;0;171.6;0;2ª;53
75;27/10/2020;B;106731;1;1;group 184;19;3;650;339.619;1668;1641.599976;1619;1602;1605;0.3;1619;489.5;27/10/2020 19:54;27/10/2020 19:52;27/10/2020 19:55;27/10/2020 20:01;27/10/2020 20:43;27/10/2020 20:38;27/10/2020 20:36;27/10/2020 22:01;27/10/2020 22:21;40.78333333;1046;102.679693;516.92;1;2ª;53
76;27/10/2020;C;106741;1;1;group 184;14;3;700;316.7751;1666;1626.099976;1584;1590;1600;0.3;1584;710.0999756;27/10/2020 21:43;27/10/2020 21:49;27/10/2020 21:51;27/10/2020 21:55;27/10/2020 22:53;27/10/2020 22:43;27/10/2020 22:42;27/10/2020 22:55;27/10/2020 23:27;50.26666667;;355.7929318;816.28;1;2ª;53
77;28/10/2020;C;603611;1;1;group 184;6;3;700;324.2599;1647;1640.900024;1604;1584;1588;;1604;342.2999878;28/10/2020 00:32;28/10/2020 00:31;28/10/2020 00:36;28/10/2020 00:40;28/10/2020 01:23;28/10/2020 01:11;28/10/2020 01:11;28/10/2020 01:22;28/10/2020 01:35;34.96666667;1588;0;422.53;1;2ª;53
78;28/10/2020;C;603631;1;1;group 184;11;3;700;321.6988;1650;1639.400024;1609;1590;1599;0.293;1609;370.7999878;28/10/2020 02:08;28/10/2020 02:08;28/10/2020 02:12;28/10/2020 02:16;28/10/2020 02:52;28/10/2020 02:51;28/10/2020 02:49;28/10/2020 03:07;28/10/2020 03:25;36.85;;0;403.65;1;2ª;53
79;28/10/2020;C;106801;1;1;group 67;6;3;800;327.9328;1666;1630.900024;1604;1602;1609;0.277;1604;637.0999756;28/10/2020 03:58;28/10/2020 03:59;28/10/2020 04:04;28/10/2020 04:08;28/10/2020 05:00;28/10/2020 04:55;28/10/2020 04:48;28/10/2020 05:08;28/10/2020 05:28;43.98333333;;203.7650204;565.77;1;2ª;53
80;28/10/2020;C;106821;1;1;group 67;11;4;700;334.6437;1644;1630.400024;1603;1589;1599;0.275;1603;444.7999878;28/10/2020 05:36;28/10/2020 05:44;28/10/2020 05:48;28/10/2020 05:52;28/10/2020 06:37;28/10/2020 06:31;28/10/2020 06:30;28/10/2020 06:43;28/10/2020 07:06;42.45;;0;512.22;1;2ª;53
81;28/10/2020;C;106841;1;1;group 67;6;4;700;340.7455;1643;1639.099976;1601;1588;1593;0.21;1601;294.3999939;28/10/2020 07:22;28/10/2020 07:26;28/10/2020 07:30;28/10/2020 07:36;28/10/2020 08:16;28/10/2020 08:23;28/10/2020 08:20;28/10/2020 08:36;28/10/2020 08:43;50.53333333;667;0;414.48;1;2ª;53
82;28/10/2020;B;106861;1;1;group 67;11;3;600;339.9429;1646;1623.800049;1591;1587;1592;0.33;1591;501.1000061;28/10/2020 09:10;28/10/2020 09:18;28/10/2020 09:23;28/10/2020 09:26;28/10/2020 10:06;28/10/2020 10:19;28/10/2020 10:10;28/10/2020 10:25;28/10/2020 10:41;47.01666667;;82.65494156;544.85;1;2ª;53
83;28/10/2020;B;106881;1;1;group 67;6;3;680;356.1863;1648;1635.199951;1606;1586;1594;0.292;1606;364.8999939;28/10/2020 11:18;28/10/2020 11:17;28/10/2020 11:19;28/10/2020 11:24;28/10/2020 11:59;28/10/2020 12:14;28/10/2020 12:10;28/10/2020 12:20;28/10/2020 12:39;50.6;;0;465.25;1;2ª;53
84;28/10/2020;B;106901;1;1;group 112;10;3;680;347.7702;1617;1632.400024;1610;1584;1584;0.303;1610;;28/10/2020 13:08;28/10/2020 13:13;28/10/2020 13:17;;28/10/2020 13:34;28/10/2020 13:39;28/10/2020 13:38;28/10/2020 13:53;28/10/2020 14:22;21.56666667;2544;0;470.85;0;2ª;53
85;28/10/2020;B;106921;1;1;group 149;6;4;720;345.8883;1641;1638.5;1610;1577;1583;0.0216;1610;;28/10/2020 15:20;28/10/2020 15:20;28/10/2020 15:24;28/10/2020 15:26;28/10/2020 15:58;28/10/2020 15:55;28/10/2020 15:46;28/10/2020 16:01;28/10/2020 16:20;22.08333333;;0;55.51;0;2ª;53
86;28/10/2020;B;106951;1;1;group 149;7;3;730;346.5962;1627;1621;1594;1567;1574;0.0353;1594;;28/10/2020 17:59;28/10/2020 18:00;28/10/2020 18:03;28/10/2020 18:05;28/10/2020 18:49;28/10/2020 18:34;28/10/2020 18:25;28/10/2020 18:41;28/10/2020 19:16;21.06666667;633;0;15.71;0;2ª;53
87;28/10/2020;B;603811;1;1;group 149;15;4;550;348.1881;1607;1619.199951;1601;1561;1573;0.0124;1601;;28/10/2020 19:40;28/10/2020 19:40;28/10/2020 19:43;28/10/2020 19:44;28/10/2020 20:08;28/10/2020 20:09;28/10/2020 20:02;28/10/2020 20:15;28/10/2020 20:21;19.18333333;2052;0;94.4;0;2ª;53
88;28/10/2020;C;603831;1;1;group 70;7;3;700;340.9895;1626;1610.900024;1596;1562;1566;0.054;1596;;28/10/2020 22:33;28/10/2020 22:30;28/10/2020 22:32;28/10/2020 22:34;28/10/2020 23:10;28/10/2020 23:07;28/10/2020 22:57;28/10/2020 23:29;28/10/2020 23:38;24.88333333;;61.5290225;;0;2ª;53
89;29/10/2020;D;603911;1;1;group 70;15;3;800;332.7336;1608;1602.099976;1569;1543;1548;0.0219;1569;;29/10/2020 08:23;29/10/2020 08:30;29/10/2020 08:35;29/10/2020 08:56;29/10/2020 09:05;29/10/2020 09:08;29/10/2020 09:01;29/10/2020 09:14;29/10/2020 09:18;26.75;;0;41.09;0;2ª;53
90;29/10/2020;D;603951;1;1;group 184;15;4;650;337.6092;1656;1642.900024;1612;1600;1601;0.317;1612;497;29/10/2020 11:42;29/10/2020 11:42;29/10/2020 11:53;29/10/2020 12:00;29/10/2020 12:34;29/10/2020 12:35;29/10/2020 12:31;29/10/2020 12:57;29/10/2020 13:07;38.31666667;;0;601.37;1;2ª;53
91;29/10/2020;D;603981;1;1;group 184;17;3;800;327.9978;1647;1632.300049;1609;1590;1592;;1609;365.8999939;29/10/2020 13:53;29/10/2020 13:50;29/10/2020 13:56;29/10/2020 13:59;29/10/2020 14:30;29/10/2020 14:32;29/10/2020 14:31;29/10/2020 14:40;29/10/2020 15:02;35.01666667;503;0;405.64;1;2ª;53
92;29/10/2020;D;107081;1;1;group 184;7;3;600;337.8314;1642;1608.699951;1586;1587;1588;0.274;1586;622.5999756;29/10/2020 16:13;29/10/2020 16:09;29/10/2020 16:40;29/10/2020 16:21;29/10/2020 16:49;29/10/2020 16:46;29/10/2020 16:45;29/10/2020 16:57;29/10/2020 17:14;31.38333333;;212.8718069;569.09;1;2ª;53
93;29/10/2020;D;107091;1;1;group 107;9;4;650;;1653;1625.914198;1581;1590;1599;0.271;1581;687.5999756;29/10/2020 17:35;29/10/2020 17:35;29/10/2020 17:39;29/10/2020 17:44;;29/10/2020 18:40;29/10/2020 18:39;29/10/2020 20:42;29/10/2020 21:10;59.31666667;;634.4991657;803.69;0;2ª;53
94;29/10/2020;B;604051;1;1;group 107;14;1;700;346.6271;1672;1645.099976;1605;1581;1586;0.327;1605;464;29/10/2020 21:23;29/10/2020 21:32;29/10/2020 21:35;29/10/2020 21:38;29/10/2020 22:20;29/10/2020 22:25;29/10/2020 22:23;29/10/2020 22:36;29/10/2020 22:48;48.36666667;469;201.8380488;619.91;0;2ª;53
95;29/10/2020;B;107141;1;1;group 107;9;3;670;350.0006;1640;1638.800049;1613;1576;1582;0.309;1613;301.7000122;29/10/2020 23:37;29/10/2020 23:35;29/10/2020 23:38;29/10/2020 23:42;30/10/2020 00:21;30/10/2020 00:25;30/10/2020 00:21;30/10/2020 00:35;30/10/2020 00:42;43.58333333;3517;0;584.7;0;2ª;53
96;30/10/2020;B;604081;1;1;group 107;14;4;770;341.1893;1634;1631.199951;1602;1573;1579;0.306;1602;231.5;30/10/2020 01:27;30/10/2020 01:25;30/10/2020 01:29;30/10/2020 01:34;30/10/2020 02:16;30/10/2020 02:17;30/10/2020 02:13;30/10/2020 02:24;30/10/2020 02:31;43.71666667;1058;0;528.97;0;2ª;53
97;30/10/2020;B;107171;1;1;group 67;9;4;720;347.6865;1649;1622.5;1596;1587;1592;0.272;1596;405.2000122;30/10/2020 02:58;30/10/2020 03:09;30/10/2020 03:14;30/10/2020 03:19;30/10/2020 04:05;30/10/2020 04:11;30/10/2020 04:10;30/10/2020 04:20;30/10/2020 04:30;56.75;440;238.6672197;640.17;1;2ª;53
98;30/10/2020;B;107191;1;1;group 67;14;4;770;331.7533;1647;1625.300049;1599;1589;1590;0.347;1599;427.1000061;30/10/2020 04:53;30/10/2020 05:01;30/10/2020 05:07;30/10/2020 05:11;30/10/2020 05:50;30/10/2020 05:47;30/10/2020 05:43;30/10/2020 06:08;30/10/2020 06:18;36.25;;0;445.65;1;2ª;53
99;30/10/2020;B;107211;1;1;group 67;9;4;690;330.4987;1651;1625.099976;1597;1587;1588;0.285;1597;396.2999878;30/10/2020 06:56;30/10/2020 06:56;30/10/2020 06:59;30/10/2020 07:03;30/10/2020 07:36;30/10/2020 07:44;30/10/2020 07:39;30/10/2020 07:54;30/10/2020 08:07;40;;0;444.81;1;2ª;53
100;30/10/2020;D;604161;1;1;group 67;15;1;700;342.2097;1683;1642.699951;1603;1592;1596;;1603;647.9000244;30/10/2020 11:06;30/10/2020 11:15;30/10/2020 11:17;30/10/2020 11:23;30/10/2020 11:57;30/10/2020 12:09;30/10/2020 12:07;30/10/2020 12:17;30/10/2020 12:36;50.61666667;;202.5282124;571.28;1;2ª;53
101;30/10/2020;D;604211;1;1;group 108;17;2;500;332.6234;1642;1644.699951;1611;1573;1573;0.314;1611;306.5;30/10/2020 19:22;30/10/2020 19:31;30/10/2020 19:37;30/10/2020 19:41;30/10/2020 20:21;30/10/2020 20:32;30/10/2020 20:31;30/10/2020 20:40;30/10/2020 20:50;54.06666667;3323;0;1183.04;0;2ª;53
102;30/10/2020;B;604221;1;1;group 108;15;2;750;334.6498;1661;1637.800049;1593;1570;1572;0.327;1593;321.1000061;30/10/2020 21:24;30/10/2020 21:30;30/10/2020 22:41;30/10/2020 21:38;30/10/2020 22:45;30/10/2020 22:49;30/10/2020 22:46;30/10/2020 22:56;30/10/2020 23:03;74.1;664;73.34207313;1440.41;0;2ª;53
103;31/10/2020;B;107341;1;1;group 109;17;3;600;339.2665;1654;1624;1592;1588;1588;0.307;1592;403.2999878;31/10/2020 03:47;31/10/2020 03:47;31/10/2020 03:50;31/10/2020 04:00;31/10/2020 04:35;31/10/2020 04:43;31/10/2020 04:39;31/10/2020 04:51;31/10/2020 05:00;48.43333333;;102.0758169;675.72;0;2ª;53
104;31/10/2020;B;604281;1;1;group 109;15;4;740;331.6617;1628;1632.099976;1607;1572;1576;0.369;1607;222.6000061;31/10/2020 05:45;31/10/2020 05:47;31/10/2020 05:52;31/10/2020 05:58;31/10/2020 06:33;31/10/2020 06:42;31/10/2020 06:38;31/10/2020 06:49;31/10/2020 06:55;45.76666667;3683;62.3611083;538.88;0;2ª;53
105;31/10/2020;B;107371;1;1;group 109;17;3;730;327.7638;1642;1630.099976;1597;1575;1580;0.334;1597;249.1000061;31/10/2020 07:30;31/10/2020 07:36;31/10/2020 07:40;31/10/2020 07:48;31/10/2020 08:22;31/10/2020 08:28;31/10/2020 08:27;31/10/2020 08:37;31/10/2020 08:47;47.01666667;1902;0;519.3;0;2ª;53
106;31/10/2020;A;107391;1;1;group 63;19;4;620;343.5918;1648;1637.300049;1608;1596;1602;0.0218;1608;436.6000061;31/10/2020 09:58;31/10/2020 10:08;31/10/2020 10:13;31/10/2020 10:18;31/10/2020 10:56;31/10/2020 10:52;31/10/2020 10:52;31/10/2020 11:27;31/10/2020 11:34;38.45;;0;493.72;1;2ª;53
107;31/10/2020;A;107411;1;1;group 63;10;4;620;336.7357;1634;1627;1591;1582;1581;0.27;1591;387.7000122;31/10/2020 12:08;31/10/2020 12:11;31/10/2020 12:13;31/10/2020 12:18;31/10/2020 12:55;31/10/2020 12:55;31/10/2020 12:54;31/10/2020 13:05;31/10/2020 13:15;41.15;;0;470.8;1;2ª;53
108;31/10/2020;A;107431;1;1;group 64;19;3;650;345.0279;1640;1619.5;1592;1578;1585;0.277;1592;443.1000061;31/10/2020 14:05;31/10/2020 14:08;31/10/2020 14:13;31/10/2020 14:23;31/10/2020 14:45;31/10/2020 15:01;31/10/2020 14:58;31/10/2020 15:08;31/10/2020 15:15;45.4;;252.1810195;488.13;0;2ª;53
109;31/10/2020;A;107451;1;1;group 64;10;3;620;342.9486;1632;1606.900024;1585;1576;1585;0.301;1585;582.5;31/10/2020 16:15;31/10/2020 16:15;31/10/2020 16:20;31/10/2020 16:31;31/10/2020 17:02;31/10/2020 17:17;31/10/2020 17:17;31/10/2020 17:26;31/10/2020 17:32;56.96666667;;312.1803086;590.36;0;2ª;53
110;31/10/2020;A;604391;1;1;group 92;9;3;650;333.5118;1641;1626.400024;1602;1576;1582;0.0416;1602;;31/10/2020 18:53;31/10/2020 19:01;31/10/2020 19:07;;31/10/2020 19:45;31/10/2020 19:50;31/10/2020 19:42;31/10/2020 19:59;31/10/2020 20:15;34.63333333;;202.2337545;203.27;0;2ª;53
111;31/10/2020;D;604411;1;1;group 92;10;3;600;343.5124;1627;1628;1597;1562;1571;0.0087;1597;;31/10/2020 21:05;31/10/2020 21:05;31/10/2020 21:10;31/10/2020 21:12;31/10/2020 21:43;31/10/2020 21:42;31/10/2020 21:35;31/10/2020 21:48;31/10/2020 22:06;24.71666667;1293;0;148.77;0;2ª;53
112;01/11/2020;D;604451;1;1;group 92;9;4;650;342.3505;1640;1636.199951;1612;1578;1576;0.0083;1612;;01/11/2020 01:50;01/11/2020 01:50;01/11/2020 01:53;01/11/2020 01:58;01/11/2020 02:28;01/11/2020 02:28;01/11/2020 02:22;01/11/2020 02:37;01/11/2020 03:09;28.95;;0;144.9;0;2ª;53
113;01/11/2020;D;107541;1;1;group 92;15;3;560;331.7562;1641;1612.800049;1582;1565;1577;0.0199;1582;;01/11/2020 03:29;01/11/2020 03:32;01/11/2020 03:34;;01/11/2020 04:25;01/11/2020 04:20;01/11/2020 04:10;01/11/2020 04:26;01/11/2020 05:09;35.8;;301.849647;323.99;0;2ª;53
114;01/11/2020;D;604491;1;1;group 92;9;3;600;339.931;1627;1634.800049;1611;1563;1568;0.0415;1611;;01/11/2020 06:10;01/11/2020 06:07;01/11/2020 06:12;;01/11/2020 06:45;01/11/2020 06:47;01/11/2020 06:40;01/11/2020 06:55;01/11/2020 07:12;27.86666667;2829;0;26.17;0;2ª;53
115;01/11/2020;A;107621;1;1;group 60;8;3;680;337.4544;1629;1609.800049;1584;1570;1574;0.0462;1584;;01/11/2020 12:15;01/11/2020 12:36;01/11/2020 12:39;01/11/2020 12:54;01/11/2020 13:19;01/11/2020 13:25;01/11/2020 13:11;01/11/2020 13:37;01/11/2020 13:56;32;;252.6336329;205.02;0;2ª;53
116;01/11/2020;A;604541;1;1;group 60;14;2;680;333.6777;1650;1601;1577;1567;1584;0.0302;1577;;01/11/2020 14:40;01/11/2020 14:46;01/11/2020 14:48;01/11/2020 15:35;01/11/2020 15:38;01/11/2020 15:52;01/11/2020 15:44;01/11/2020 15:58;01/11/2020 16:03;55.61666667;537;621.7111598;576.29;0;2ª;53
117;01/11/2020;D;604591;1;1;group 60;15;2;700;338.7039;1647;1602.199951;1558;1575;1583;0.0394;1558;;01/11/2020 21:12;01/11/2020 21:10;01/11/2020 21:14;01/11/2020 21:30;01/11/2020 21:54;01/11/2020 21:51;01/11/2020 21:43;01/11/2020 21:59;01/11/2020 22:30;29.61666667;;402.4633968;332.11;0;2ª;53
118;01/11/2020;D;604601;1;1;group 60;8;4;650;325.3866;1636;1621;1601;1571;1577;0.0408;1601;;01/11/2020 22:08;01/11/2020 22:17;01/11/2020 22:20;;01/11/2020 23:07;01/11/2020 22:58;01/11/2020 22:50;01/11/2020 23:10;01/11/2020 23:40;29.51666667;1506;0;75.7;0;2ª;53
119;02/11/2020;D;107741;1;1;group 56;9;1;750;330.6047;1646;1618.599976;1587;1574;1579;0.0275;1587;;02/11/2020 05:33;02/11/2020 05:30;02/11/2020 05:33;02/11/2020 05:35;02/11/2020 06:11;02/11/2020 06:15;02/11/2020 06:14;02/11/2020 06:24;02/11/2020 06:43;40.73333333;345;325.9689317;487.43;0;2ª;53
120;02/11/2020;D;604671;1;1;group 56;11;3;600;341.2266;1617;1626.199951;1601;1564;1575;0.0398;1601;;02/11/2020 07:44;02/11/2020 07:41;02/11/2020 07:50;02/11/2020 07:52;02/11/2020 08:35;02/11/2020 08:15;02/11/2020 08:15;02/11/2020 08:28;02/11/2020 08:47;24.31666667;885;0;80.6;0;2ª;53
0;01/01/2021;B;616401;1;1;group 197;20;4;680;351.3839;1642;1632;1605;1579;1589;0.307;1605;380.2999878;01/01/2021 20:13;01/01/2021 20:18;01/01/2021 20:24;01/01/2021 20:41;01/01/2021 21:21;01/01/2021 21:04;01/01/2021 20:58;01/01/2021 21:10;44197.90837;34.31666667;1271;0;381.14;1;2ª;54
1;01/01/2021;B;616421;1;1;group 197;8;1;780;334.0585;1664;1635.300049;1610;1583;1589;0.285;1610;505.2000122;01/01/2021 22:30;01/01/2021 22:30;01/01/2021 22:33;01/01/2021 22:39;01/01/2021 23:18;01/01/2021 23:13;01/01/2021 23:11;01/01/2021 23:26;44197.98689;38.31666667;;58.15728021;465.17;1;2ª;54
2;02/01/2021;B;616441;1;1;group 197;13;2;650;333.2925;1659;1634.800049;1606;1582;1588;0.324;1606;303;02/01/2021 00:24;02/01/2021 00:23;02/01/2021 00:24;02/01/2021 00:29;02/01/2021 01:09;02/01/2021 00:56;02/01/2021 00:54;02/01/2021 01:07;44198.06706;30.6;1123;0;336.7;1;2ª;54
3;02/01/2021;B;117181;1;1;group 159;14;2;800;;1669;1628.400024;1610;1546;1610;0.0269;1610;;02/01/2021 06:40;02/01/2021 05:16;02/01/2021 05:19;02/01/2021 05:21;;02/01/2021 05:36;02/01/2021 05:36;02/01/2021 07:45;02/01/2021 08:02;16.73333333;;452.3078165;402.55;0;2ª;54
4;02/01/2021;B;117181;1;2;group 159;14;3;800;341.3287;1669;1610;1573;1542;1543;0.0269;1573;;02/01/2021 05:16;02/01/2021 06:37;02/01/2021 07:25;02/01/2021 06:41;02/01/2021 07:30;02/01/2021 07:38;02/01/2021 07:31;02/01/2021 07:45;02/01/2021 08:02;51.56666667;1065;181.8338932;161.65;0;2ª;54
5;02/01/2021;D;616491;1;1;group 159;16;3;550;364.5454;1591;1609.900024;1589;1536;1550;0.086;1589;;02/01/2021 09:04;02/01/2021 09:17;02/01/2021 09:22;02/01/2021 09:24;02/01/2021 09:56;02/01/2021 10:05;02/01/2021 09:54;02/01/2021 10:11;02/01/2021 10:15;31.91666667;5241;245.8199389;;0;2ª;54
6;02/01/2021;D;117261;1;1;group 202;1;4;500;351.9765;1622;1640.900024;1616;1573;1583;0.0085;1616;;02/01/2021 12:54;02/01/2021 12:49;02/01/2021 12:55;02/01/2021 13:03;02/01/2021 13:41;02/01/2021 13:25;02/01/2021 13:15;02/01/2021 13:35;02/01/2021 13:52;20.83333333;3288;0;149.86;0;2ª;54
7;02/01/2021;D;616551;1;1;group 133;13;3;700;340.9632;1603;1616.800049;1601;1557;1563;0.046;1601;;02/01/2021 16:22;02/01/2021 16:11;02/01/2021 16:16;02/01/2021 16:19;02/01/2021 16:42;02/01/2021 16:42;02/01/2021 16:36;02/01/2021 16:47;02/01/2021 16:51;20;2769;82.13056922;;0;2ª;54
8;02/01/2021;D;616561;1;1;group 133;16;3;500;357.1405;1622;1611.900024;1567;1556;1565;0.0211;1567;;02/01/2021 17:15;02/01/2021 17:11;02/01/2021 17:15;02/01/2021 17:17;02/01/2021 17:40;02/01/2021 17:44;02/01/2021 17:36;02/01/2021 17:50;02/01/2021 17:54;20.66666667;2502;0;21.09;0;2ª;54
9;02/01/2021;D;117311;1;1;group 133;9;3;800;331.2003;1608;1612.599976;1589;1556;1561;0.0318;1589;;02/01/2021 18:37;02/01/2021 18:28;02/01/2021 18:34;02/01/2021 18:36;02/01/2021 18:54;02/01/2021 19:00;02/01/2021 18:53;02/01/2021 19:06;02/01/2021 19:10;19;2190;0;;0;2ª;54
